Incident_ID,Date,Location,Department,Object_Type,Severity,Incident_Count,Shift,Inspection_Type,Weather_Condition
23879,2025-09-21 22:00:00,Hangar,Logistics,Rubber,Low,6,Night,Random,Clear
23880,2025-09-21 23:00:00,Hangar,Production,Rubber,Low,5,Evening,Audit,Rainy
23881,2025-09-22 00:00:00,Warehouse,Logistics,Metal Scrap,Low,8,Evening,Random,Clear
23882,2025-09-22 01:00:00,Taxiway,Production,Tools,Low,5,Evening,Routine,Rainy
23883,2025-09-22 02:00:00,Warehouse,Quality,Metal Scrap,Low,3,Night,Routine,Clear
23884,2025-09-22 03:00:00,Assembly Line,Maintenance,Tools,Medium,1,Morning,Random,Clear
23885,2025-09-22 04:00:00,Hangar,Quality,Tools,Low,1,Morning,Routine,Rainy
23886,2025-09-22 05:00:00,Runway,Quality,Tools,Medium,3,Night,Audit,Clear
23887,2025-09-22 06:00:00,Hangar,Logistics,Metal Scrap,Low,3,Evening,Audit,Clear
23888,2025-09-22 07:00:00,Assembly Line,Quality,Tools,High,1,Night,Audit,Dusty
23889,2025-09-22 08:00:00,Hangar,Production,Plastic,Low,2,Evening,Routine,Clear
23890,2025-09-22 09:00:00,Warehouse,Maintenance,Tools,Medium,7,Evening,Routine,Dusty
23891,2025-09-22 10:00:00,Taxiway,Quality,Rubber,Low,3,Night,Routine,Humid
23892,2025-09-22 11:00:00,Runway,Maintenance,Glass,Low,1,Evening,Routine,Clear
23893,2025-09-22 12:00:00,Warehouse,Logistics,Rubber,Medium,4,Morning,Routine,Clear
23894,2025-09-22 13:00:00,Taxiway,Quality,Metal Scrap,Low,1,Night,Routine,Clear
23895,2025-09-22 14:00:00,Runway,Maintenance,Metal Scrap,Low,5,Night,Routine,Dusty
23896,2025-09-22 15:00:00,Assembly Line,Production,Metal Scrap,Medium,7,Evening,Random,Clear
23897,2025-09-22 16:00:00,Hangar,Maintenance,Tools,Low,3,Evening,Routine,Clear
23898,2025-09-22 17:00:00,Runway,Production,Plastic,Low,1,Morning,Routine,Clear
23899,2025-09-22 18:00:00,Assembly Line,Production,Metal Scrap,Low,1,Night,Random,Dusty
23900,2025-09-22 19:00:00,Taxiway,Logistics,Metal Scrap,Low,3,Evening,Routine,Rainy
23901,2025-09-22 20:00:00,Runway,Maintenance,Metal Scrap,Low,1,Night,Routine,Humid
23902,2025-09-22 21:00:00,Assembly Line,Quality,Tools,Low,7,Morning,Random,Clear
23903,2025-09-22 22:00:00,Taxiway,Quality,Rubber,Low,3,Evening,Audit,Dusty
23904,2025-09-22 23:00:00,Warehouse,Quality,Tools,Low,2,Morning,Audit,Dusty
23905,2025-09-23 00:00:00,Hangar,Quality,Plastic,Low,1,Evening,Random,Clear
23906,2025-09-23 01:00:00,Assembly Line,Maintenance,Tools,Low,4,Night,Routine,Humid
23907,2025-09-23 02:00:00,Warehouse,Logistics,Plastic,Low,3,Evening,Routine,Clear
23908,2025-09-23 03:00:00,Taxiway,Quality,Plastic,Low,2,Night,Audit,Dusty
23909,2025-09-23 04:00:00,Runway,Quality,Metal Scrap,Medium,6,Night,Random,Dusty
23910,2025-09-23 05:00:00,Hangar,Production,Plastic,Low,2,Evening,Random,Clear
23911,2025-09-23 06:00:00,Taxiway,Maintenance,Tools,Low,1,Morning,Audit,Clear
23912,2025-09-23 07:00:00,Assembly Line,Production,Rubber,Low,3,Night,Random,Clear
23913,2025-09-23 08:00:00,Hangar,Production,Metal Scrap,High,6,Morning,Routine,Humid
23914,2025-09-23 09:00:00,Warehouse,Logistics,Rubber,Medium,7,Morning,Routine,Clear
23915,2025-09-23 10:00:00,Hangar,Quality,Tools,Medium,1,Morning,Random,Humid
23916,2025-09-23 11:00:00,Warehouse,Quality,Metal Scrap,Low,2,Evening,Routine,Clear
23917,2025-09-23 12:00:00,Taxiway,Maintenance,Metal Scrap,Low,2,Evening,Audit,Dusty
23918,2025-09-23 13:00:00,Runway,Production,Metal Scrap,Low,4,Night,Random,Clear
23919,2025-09-23 14:00:00,Hangar,Quality,Rubber,Medium,2,Morning,Random,Clear
23920,2025-09-23 15:00:00,Runway,Logistics,Metal Scrap,Medium,2,Night,Random,Humid
23921,2025-09-23 16:00:00,Runway,Production,Rubber,High,2,Morning,Routine,Clear
23922,2025-09-23 17:00:00,Hangar,Logistics,Rubber,Medium,1,Evening,Routine,Dusty
23923,2025-09-23 18:00:00,Hangar,Logistics,Metal Scrap,Medium,2,Evening,Random,Clear
23924,2025-09-23 19:00:00,Runway,Logistics,Metal Scrap,Low,6,Morning,Audit,Clear
23925,2025-09-23 20:00:00,Assembly Line,Quality,Tools,Medium,2,Morning,Random,Dusty
23926,2025-09-23 21:00:00,Assembly Line,Logistics,Rubber,Medium,3,Evening,Audit,Clear
23927,2025-09-23 22:00:00,Hangar,Logistics,Rubber,Medium,1,Morning,Routine,Dusty
23928,2025-09-23 23:00:00,Runway,Quality,Tools,Low,4,Morning,Routine,Humid
23929,2025-09-24 00:00:00,Runway,Quality,Tools,Low,7,Night,Routine,Humid
23930,2025-09-24 01:00:00,Taxiway,Quality,Tools,Low,8,Evening,Routine,Clear
23931,2025-09-24 02:00:00,Runway,Maintenance,Rubber,Low,1,Morning,Routine,Humid
23932,2025-09-24 03:00:00,Assembly Line,Production,Glass,Medium,1,Evening,Routine,Clear
23933,2025-09-24 04:00:00,Taxiway,Production,Metal Scrap,Low,5,Morning,Routine,Rainy
23934,2025-09-24 05:00:00,Assembly Line,Maintenance,Rubber,Medium,7,Morning,Routine,Clear
23935,2025-09-24 06:00:00,Warehouse,Maintenance,Glass,Low,6,Morning,Random,Rainy
23936,2025-09-24 07:00:00,Hangar,Maintenance,Tools,High,1,Evening,Routine,Humid
23937,2025-09-24 08:00:00,Warehouse,Quality,Tools,Medium,2,Night,Random,Humid
23938,2025-09-24 09:00:00,Hangar,Logistics,Rubber,Medium,1,Morning,Random,Clear
23939,2025-09-24 10:00:00,Assembly Line,Quality,Rubber,Medium,2,Morning,Audit,Humid
23940,2025-09-24 11:00:00,Assembly Line,Logistics,Tools,Low,2,Evening,Random,Dusty
23941,2025-09-24 12:00:00,Warehouse,Production,Tools,High,3,Morning,Routine,Clear
23942,2025-09-24 13:00:00,Hangar,Logistics,Metal Scrap,Low,2,Night,Audit,Clear
23943,2025-09-24 14:00:00,Hangar,Maintenance,Metal Scrap,Low,2,Night,Routine,Clear
23944,2025-09-24 15:00:00,Taxiway,Production,Glass,Medium,1,Night,Routine,Rainy
23945,2025-09-24 16:00:00,Runway,Logistics,Metal Scrap,Low,1,Night,Routine,Humid
23946,2025-09-24 17:00:00,Taxiway,Maintenance,Rubber,Medium,5,Night,Routine,Clear
23947,2025-09-24 18:00:00,Assembly Line,Logistics,Tools,Medium,3,Evening,Random,Clear
23948,2025-09-24 19:00:00,Warehouse,Logistics,Metal Scrap,Medium,2,Morning,Random,Dusty
23949,2025-09-24 20:00:00,Hangar,Logistics,Metal Scrap,Low,4,Morning,Routine,Humid
23950,2025-09-24 21:00:00,Taxiway,Production,Metal Scrap,Low,2,Morning,Routine,Dusty
23951,2025-09-24 22:00:00,Warehouse,Logistics,Glass,Low,8,Morning,Random,Dusty
23952,2025-09-24 23:00:00,Warehouse,Maintenance,Metal Scrap,Low,2,Morning,Audit,Dusty
23953,2025-09-25 00:00:00,Runway,Logistics,Plastic,Medium,7,Night,Routine,Rainy
23954,2025-09-25 01:00:00,Hangar,Maintenance,Tools,Medium,1,Evening,Random,Clear
23955,2025-09-25 02:00:00,Warehouse,Quality,Plastic,Low,3,Night,Random,Rainy
23956,2025-09-25 03:00:00,Hangar,Production,Metal Scrap,Medium,1,Night,Random,Clear
23957,2025-09-25 04:00:00,Taxiway,Quality,Metal Scrap,Low,3,Morning,Random,Humid
23958,2025-09-25 05:00:00,Warehouse,Quality,Rubber,Low,3,Night,Routine,Dusty
23959,2025-09-25 06:00:00,Warehouse,Production,Plastic,Low,2,Evening,Routine,Rainy
23960,2025-09-25 07:00:00,Taxiway,Quality,Metal Scrap,Medium,2,Evening,Audit,Humid
23961,2025-09-25 08:00:00,Hangar,Maintenance,Plastic,Low,1,Evening,Audit,Clear
23962,2025-09-25 09:00:00,Hangar,Maintenance,Tools,Low,2,Morning,Random,Dusty
23963,2025-09-25 10:00:00,Warehouse,Maintenance,Metal Scrap,Low,1,Evening,Random,Humid
23964,2025-09-25 11:00:00,Taxiway,Maintenance,Rubber,Low,1,Night,Routine,Humid
23965,2025-09-25 12:00:00,Assembly Line,Quality,Plastic,Medium,1,Morning,Routine,Humid
23966,2025-09-25 13:00:00,Hangar,Production,Tools,Medium,3,Evening,Routine,Rainy
23967,2025-09-25 14:00:00,Assembly Line,Quality,Metal Scrap,High,1,Evening,Random,Clear
23968,2025-09-25 15:00:00,Warehouse,Production,Tools,Medium,2,Morning,Routine,Clear
23969,2025-09-25 16:00:00,Assembly Line,Production,Metal Scrap,Low,4,Morning,Audit,Dusty
23970,2025-09-25 17:00:00,Assembly Line,Quality,Metal Scrap,Medium,5,Night,Audit,Rainy
23971,2025-09-25 18:00:00,Hangar,Quality,Metal Scrap,Low,6,Morning,Random,Clear
23972,2025-09-25 19:00:00,Warehouse,Maintenance,Plastic,Low,2,Evening,Audit,Clear
23973,2025-09-25 20:00:00,Assembly Line,Production,Plastic,Low,2,Night,Audit,Dusty
23974,2025-09-25 21:00:00,Hangar,Production,Metal Scrap,Medium,5,Evening,Routine,Clear
23975,2025-09-25 22:00:00,Assembly Line,Logistics,Plastic,High,3,Evening,Audit,Clear
23976,2025-09-25 23:00:00,Hangar,Production,Metal Scrap,Low,3,Evening,Random,Clear
23977,2025-09-26 00:00:00,Warehouse,Maintenance,Rubber,Low,2,Evening,Routine,Humid
23978,2025-09-26 01:00:00,Taxiway,Production,Plastic,Low,6,Morning,Random,Clear
23979,2025-09-26 02:00:00,Hangar,Logistics,Plastic,High,4,Evening,Routine,Clear
23980,2025-09-26 03:00:00,Hangar,Logistics,Metal Scrap,Medium,4,Evening,Routine,Clear
23981,2025-09-26 04:00:00,Assembly Line,Production,Glass,Low,2,Morning,Random,Clear
23982,2025-09-26 05:00:00,Warehouse,Maintenance,Rubber,Low,1,Evening,Audit,Clear
23983,2025-09-26 06:00:00,Runway,Logistics,Tools,High,2,Night,Audit,Humid
23984,2025-09-26 07:00:00,Runway,Logistics,Metal Scrap,Low,5,Morning,Routine,Dusty
23985,2025-09-26 08:00:00,Taxiway,Logistics,Tools,Low,2,Night,Random,Dusty
23986,2025-09-26 09:00:00,Warehouse,Quality,Metal Scrap,Low,6,Evening,Random,Humid
23987,2025-09-26 10:00:00,Hangar,Maintenance,Tools,Low,2,Evening,Audit,Clear
23988,2025-09-26 11:00:00,Runway,Maintenance,Glass,Low,4,Evening,Routine,Rainy
23989,2025-09-26 12:00:00,Taxiway,Quality,Plastic,Medium,4,Morning,Random,Humid
23990,2025-09-26 13:00:00,Warehouse,Production,Metal Scrap,High,4,Evening,Random,Dusty
23991,2025-09-26 14:00:00,Taxiway,Logistics,Tools,Low,2,Night,Routine,Clear
23992,2025-09-26 15:00:00,Runway,Logistics,Rubber,Medium,5,Morning,Audit,Clear
23993,2025-09-26 16:00:00,Assembly Line,Quality,Metal Scrap,Low,4,Evening,Routine,Clear
23994,2025-09-26 17:00:00,Assembly Line,Production,Rubber,Low,4,Evening,Audit,Clear
23995,2025-09-26 18:00:00,Warehouse,Maintenance,Metal Scrap,Medium,6,Morning,Routine,Humid
23996,2025-09-26 19:00:00,Taxiway,Production,Tools,Low,2,Morning,Audit,Clear
23997,2025-09-26 20:00:00,Hangar,Maintenance,Plastic,Medium,7,Morning,Audit,Clear
23998,2025-09-26 21:00:00,Runway,Logistics,Tools,Low,6,Evening,Routine,Rainy
23999,2025-09-26 22:00:00,Assembly Line,Production,Tools,High,4,Evening,Routine,Dusty
24000,2025-09-26 23:00:00,Assembly Line,Maintenance,Tools,Low,3,Morning,Random,Rainy
24001,2025-09-27 00:00:00,Taxiway,Production,Plastic,Medium,1,Night,Random,Humid
24002,2025-09-27 01:00:00,Assembly Line,Production,Metal Scrap,Low,4,Morning,Routine,Clear
24003,2025-09-27 02:00:00,Taxiway,Production,Tools,Low,6,Morning,Routine,Clear
24004,2025-09-27 03:00:00,Runway,Quality,Glass,Low,2,Evening,Routine,Clear
24005,2025-09-27 04:00:00,Taxiway,Maintenance,Metal Scrap,Low,1,Morning,Routine,Dusty
24006,2025-09-27 05:00:00,Assembly Line,Maintenance,Metal Scrap,Low,4,Evening,Audit,Clear
24007,2025-09-27 06:00:00,Taxiway,Logistics,Tools,Low,3,Evening,Random,Dusty
24008,2025-09-27 07:00:00,Assembly Line,Maintenance,Tools,Low,8,Morning,Routine,Dusty
24009,2025-09-27 08:00:00,Warehouse,Logistics,Metal Scrap,Medium,1,Morning,Routine,Clear
24010,2025-09-27 09:00:00,Assembly Line,Quality,Tools,Low,2,Evening,Random,Rainy
24011,2025-09-27 10:00:00,Assembly Line,Logistics,Tools,Low,5,Evening,Routine,Humid
24012,2025-09-27 11:00:00,Assembly Line,Logistics,Rubber,Low,3,Night,Routine,Clear
24013,2025-09-27 12:00:00,Warehouse,Quality,Tools,Medium,5,Night,Audit,Dusty
24014,2025-09-27 13:00:00,Hangar,Quality,Glass,Medium,3,Evening,Random,Clear
24015,2025-09-27 14:00:00,Assembly Line,Quality,Plastic,Low,1,Evening,Routine,Clear
24016,2025-09-27 15:00:00,Hangar,Production,Tools,Low,3,Morning,Routine,Humid
24017,2025-09-27 16:00:00,Runway,Maintenance,Tools,Medium,6,Night,Routine,Clear
24018,2025-09-27 17:00:00,Taxiway,Production,Rubber,Medium,3,Night,Audit,Rainy
24019,2025-09-27 18:00:00,Hangar,Logistics,Plastic,Low,3,Evening,Routine,Rainy
24020,2025-09-27 19:00:00,Runway,Quality,Plastic,Low,5,Night,Random,Humid
24021,2025-09-27 20:00:00,Taxiway,Quality,Metal Scrap,Low,4,Morning,Random,Clear
24022,2025-09-27 21:00:00,Assembly Line,Production,Tools,Low,5,Night,Random,Clear
24023,2025-09-27 22:00:00,Assembly Line,Logistics,Plastic,Low,1,Morning,Routine,Humid
24024,2025-09-27 23:00:00,Assembly Line,Maintenance,Plastic,Low,2,Morning,Routine,Clear
24025,2025-09-28 00:00:00,Warehouse,Logistics,Glass,Medium,5,Morning,Audit,Clear
24026,2025-09-28 01:00:00,Warehouse,Quality,Rubber,Low,3,Evening,Routine,Clear
24027,2025-09-28 02:00:00,Warehouse,Logistics,Tools,Low,2,Evening,Routine,Clear
24028,2025-09-28 03:00:00,Warehouse,Production,Metal Scrap,Medium,1,Night,Random,Dusty
24029,2025-09-28 04:00:00,Runway,Logistics,Metal Scrap,Low,4,Morning,Audit,Humid
24030,2025-09-28 05:00:00,Runway,Production,Tools,Low,3,Morning,Audit,Humid
24031,2025-09-28 06:00:00,Assembly Line,Logistics,Metal Scrap,Low,2,Evening,Routine,Clear
24032,2025-09-28 07:00:00,Taxiway,Logistics,Metal Scrap,Medium,1,Evening,Audit,Dusty
24033,2025-09-28 08:00:00,Warehouse,Production,Metal Scrap,Medium,1,Morning,Audit,Rainy
24034,2025-09-28 09:00:00,Taxiway,Production,Tools,Low,6,Evening,Routine,Dusty
24035,2025-09-28 10:00:00,Runway,Maintenance,Rubber,Medium,2,Night,Random,Clear
24036,2025-09-28 11:00:00,Warehouse,Maintenance,Metal Scrap,Medium,2,Evening,Audit,Dusty
24037,2025-09-28 12:00:00,Runway,Logistics,Tools,Medium,2,Evening,Routine,Humid
24038,2025-09-28 13:00:00,Runway,Quality,Tools,High,4,Night,Audit,Humid
24039,2025-09-28 14:00:00,Hangar,Quality,Tools,Low,1,Morning,Routine,Dusty
24040,2025-09-28 15:00:00,Runway,Maintenance,Plastic,High,5,Evening,Random,Clear
24041,2025-09-28 16:00:00,Assembly Line,Maintenance,Tools,Low,2,Night,Random,Humid
24042,2025-09-28 17:00:00,Runway,Logistics,Tools,Medium,2,Morning,Random,Humid
24043,2025-09-28 18:00:00,Warehouse,Production,Rubber,Medium,6,Evening,Routine,Rainy
24044,2025-09-28 19:00:00,Assembly Line,Production,Metal Scrap,Medium,1,Evening,Routine,Dusty
24045,2025-09-28 20:00:00,Runway,Production,Rubber,Medium,4,Night,Random,Humid
24046,2025-09-28 21:00:00,Assembly Line,Quality,Tools,Low,7,Morning,Audit,Dusty
24047,2025-09-28 22:00:00,Runway,Quality,Tools,Medium,7,Night,Audit,Rainy
24048,2025-09-28 23:00:00,Assembly Line,Quality,Metal Scrap,Low,4,Evening,Routine,Clear
24049,2025-09-29 00:00:00,Taxiway,Quality,Rubber,Low,1,Evening,Routine,Humid
24050,2025-09-29 01:00:00,Hangar,Production,Metal Scrap,Low,6,Evening,Random,Clear
24051,2025-09-29 02:00:00,Assembly Line,Logistics,Plastic,Low,2,Evening,Audit,Humid
24052,2025-09-29 03:00:00,Warehouse,Logistics,Rubber,Low,2,Morning,Audit,Dusty
24053,2025-09-29 04:00:00,Hangar,Quality,Tools,Low,2,Morning,Routine,Clear
24054,2025-09-29 05:00:00,Hangar,Quality,Plastic,Low,1,Evening,Routine,Humid
24055,2025-09-29 06:00:00,Runway,Production,Metal Scrap,Medium,2,Evening,Routine,Clear
24056,2025-09-29 07:00:00,Assembly Line,Production,Plastic,Low,6,Morning,Routine,Rainy
24057,2025-09-29 08:00:00,Hangar,Logistics,Plastic,High,1,Night,Routine,Clear
24058,2025-09-29 09:00:00,Warehouse,Maintenance,Tools,Low,2,Night,Random,Rainy
24059,2025-09-29 10:00:00,Warehouse,Logistics,Plastic,Low,4,Evening,Routine,Clear
24060,2025-09-29 11:00:00,Warehouse,Logistics,Metal Scrap,Medium,1,Night,Routine,Clear
24061,2025-09-29 12:00:00,Runway,Logistics,Plastic,Low,5,Evening,Random,Clear
24062,2025-09-29 13:00:00,Taxiway,Production,Plastic,High,5,Night,Routine,Clear
24063,2025-09-29 14:00:00,Assembly Line,Quality,Tools,Low,1,Night,Routine,Rainy
24064,2025-09-29 15:00:00,Hangar,Production,Metal Scrap,Medium,1,Evening,Random,Humid
24065,2025-09-29 16:00:00,Assembly Line,Quality,Rubber,Medium,4,Evening,Routine,Rainy
24066,2025-09-29 17:00:00,Hangar,Maintenance,Plastic,Low,2,Evening,Random,Humid
24067,2025-09-29 18:00:00,Runway,Maintenance,Metal Scrap,High,2,Morning,Audit,Clear
24068,2025-09-29 19:00:00,Assembly Line,Maintenance,Tools,Low,2,Morning,Routine,Clear
24069,2025-09-29 20:00:00,Runway,Quality,Metal Scrap,High,4,Morning,Routine,Clear
24070,2025-09-29 21:00:00,Runway,Logistics,Metal Scrap,Low,1,Evening,Routine,Dusty
24071,2025-09-29 22:00:00,Assembly Line,Quality,Tools,Low,4,Night,Routine,Clear
24072,2025-09-29 23:00:00,Assembly Line,Maintenance,Metal Scrap,High,1,Night,Routine,Clear
24073,2025-09-30 00:00:00,Hangar,Logistics,Tools,Low,4,Morning,Audit,Clear
24074,2025-09-30 01:00:00,Warehouse,Maintenance,Plastic,Low,7,Evening,Routine,Dusty
24075,2025-09-30 02:00:00,Runway,Quality,Tools,Medium,6,Morning,Routine,Rainy
24076,2025-09-30 03:00:00,Taxiway,Logistics,Metal Scrap,Low,8,Morning,Routine,Clear
24077,2025-09-30 04:00:00,Hangar,Quality,Tools,Low,1,Morning,Routine,Clear
24078,2025-09-30 05:00:00,Hangar,Quality,Tools,Low,7,Night,Random,Rainy
24079,2025-09-30 06:00:00,Warehouse,Quality,Rubber,Medium,1,Morning,Routine,Humid
24080,2025-09-30 07:00:00,Warehouse,Logistics,Tools,Medium,1,Evening,Routine,Dusty
24081,2025-09-30 08:00:00,Runway,Maintenance,Rubber,Low,1,Morning,Audit,Dusty
24082,2025-09-30 09:00:00,Hangar,Maintenance,Glass,High,1,Morning,Routine,Dusty
24083,2025-09-30 10:00:00,Hangar,Logistics,Tools,Low,1,Morning,Routine,Humid
24084,2025-09-30 11:00:00,Taxiway,Production,Metal Scrap,Medium,3,Evening,Audit,Clear
24085,2025-09-30 12:00:00,Runway,Logistics,Rubber,Medium,1,Night,Random,Clear
24086,2025-09-30 13:00:00,Runway,Production,Rubber,Low,1,Morning,Random,Rainy
24087,2025-09-30 14:00:00,Warehouse,Quality,Rubber,High,2,Morning,Random,Clear
24088,2025-09-30 15:00:00,Runway,Maintenance,Glass,Low,1,Morning,Routine,Clear
24089,2025-09-30 16:00:00,Taxiway,Quality,Metal Scrap,Medium,7,Evening,Random,Rainy
24090,2025-09-30 17:00:00,Runway,Production,Metal Scrap,Low,2,Morning,Routine,Clear
24091,2025-09-30 18:00:00,Assembly Line,Logistics,Plastic,Low,1,Morning,Routine,Clear
24092,2025-09-30 19:00:00,Assembly Line,Quality,Tools,Low,2,Morning,Audit,Humid
24093,2025-09-30 20:00:00,Taxiway,Logistics,Rubber,Medium,1,Evening,Routine,Rainy
24094,2025-09-30 21:00:00,Warehouse,Logistics,Metal Scrap,Low,5,Night,Random,Clear
24095,2025-09-30 22:00:00,Hangar,Production,Plastic,Low,2,Evening,Routine,Clear
24096,2025-09-30 23:00:00,Runway,Logistics,Rubber,Medium,1,Morning,Routine,Humid
24097,2025-10-01 00:00:00,Warehouse,Production,Metal Scrap,Low,2,Evening,Routine,Clear
24098,2025-10-01 01:00:00,Warehouse,Logistics,Metal Scrap,Low,2,Night,Audit,Humid
24099,2025-10-01 02:00:00,Runway,Logistics,Tools,Low,4,Night,Routine,Clear
24100,2025-10-01 03:00:00,Hangar,Logistics,Metal Scrap,Medium,7,Night,Random,Humid
24101,2025-10-01 04:00:00,Runway,Maintenance,Metal Scrap,High,2,Morning,Random,Clear
24102,2025-10-01 05:00:00,Hangar,Logistics,Tools,Low,1,Morning,Routine,Rainy
24103,2025-10-01 06:00:00,Taxiway,Quality,Metal Scrap,Medium,4,Morning,Random,Clear
24104,2025-10-01 07:00:00,Hangar,Maintenance,Tools,Medium,2,Evening,Routine,Clear
24105,2025-10-01 08:00:00,Warehouse,Production,Metal Scrap,High,4,Night,Routine,Rainy
24106,2025-10-01 09:00:00,Taxiway,Logistics,Rubber,Low,1,Evening,Random,Dusty
24107,2025-10-01 10:00:00,Assembly Line,Production,Plastic,Low,8,Morning,Routine,Clear
24108,2025-10-01 11:00:00,Taxiway,Quality,Rubber,Low,2,Evening,Audit,Dusty
24109,2025-10-01 12:00:00,Hangar,Quality,Metal Scrap,Medium,5,Evening,Routine,Humid
24110,2025-10-01 13:00:00,Taxiway,Quality,Metal Scrap,Low,1,Morning,Routine,Clear
24111,2025-10-01 14:00:00,Taxiway,Quality,Tools,Low,1,Evening,Routine,Clear
24112,2025-10-01 15:00:00,Assembly Line,Logistics,Metal Scrap,Low,2,Night,Random,Clear
24113,2025-10-01 16:00:00,Hangar,Production,Rubber,Medium,1,Morning,Routine,Clear
24114,2025-10-01 17:00:00,Warehouse,Production,Metal Scrap,High,1,Night,Random,Dusty
24115,2025-10-01 18:00:00,Taxiway,Production,Metal Scrap,Medium,1,Morning,Random,Humid
24116,2025-10-01 19:00:00,Runway,Maintenance,Plastic,Low,1,Evening,Routine,Humid
24117,2025-10-01 20:00:00,Warehouse,Maintenance,Plastic,Low,1,Evening,Routine,Rainy
24118,2025-10-01 21:00:00,Taxiway,Logistics,Metal Scrap,Low,1,Night,Random,Dusty
24119,2025-10-01 22:00:00,Warehouse,Maintenance,Tools,Low,3,Evening,Routine,Clear
24120,2025-10-01 23:00:00,Runway,Quality,Tools,Low,5,Night,Routine,Dusty
24121,2025-10-02 00:00:00,Warehouse,Logistics,Tools,Low,5,Morning,Routine,Clear
24122,2025-10-02 01:00:00,Warehouse,Logistics,Metal Scrap,Low,7,Evening,Random,Clear
24123,2025-10-02 02:00:00,Runway,Logistics,Plastic,Low,2,Night,Audit,Clear
24124,2025-10-02 03:00:00,Runway,Production,Metal Scrap,Low,5,Morning,Random,Clear
24125,2025-10-02 04:00:00,Runway,Maintenance,Tools,High,4,Evening,Routine,Humid
24126,2025-10-02 05:00:00,Assembly Line,Quality,Rubber,Low,6,Morning,Routine,Clear
24127,2025-10-02 06:00:00,Runway,Logistics,Metal Scrap,Low,3,Morning,Random,Rainy
24128,2025-10-02 07:00:00,Warehouse,Quality,Metal Scrap,Low,1,Night,Random,Humid
24129,2025-10-02 08:00:00,Runway,Logistics,Rubber,Medium,5,Night,Audit,Clear
24130,2025-10-02 09:00:00,Taxiway,Quality,Tools,Low,1,Night,Routine,Rainy
24131,2025-10-02 10:00:00,Runway,Production,Tools,Low,2,Night,Routine,Clear
24132,2025-10-02 11:00:00,Runway,Quality,Tools,Low,4,Evening,Routine,Clear
24133,2025-10-02 12:00:00,Hangar,Maintenance,Metal Scrap,Low,6,Morning,Random,Humid
24134,2025-10-02 13:00:00,Warehouse,Quality,Plastic,Low,1,Evening,Routine,Clear
24135,2025-10-02 14:00:00,Warehouse,Logistics,Metal Scrap,Low,1,Morning,Routine,Clear
24136,2025-10-02 15:00:00,Taxiway,Logistics,Metal Scrap,Medium,3,Evening,Audit,Clear
24137,2025-10-02 16:00:00,Assembly Line,Production,Plastic,Low,2,Night,Random,Clear
24138,2025-10-02 17:00:00,Hangar,Production,Plastic,High,3,Morning,Audit,Clear
24139,2025-10-02 18:00:00,Taxiway,Logistics,Plastic,Low,5,Morning,Random,Rainy
24140,2025-10-02 19:00:00,Taxiway,Logistics,Metal Scrap,Low,2,Morning,Routine,Clear
24141,2025-10-02 20:00:00,Warehouse,Quality,Plastic,Low,1,Morning,Random,Clear
24142,2025-10-02 21:00:00,Hangar,Logistics,Plastic,Low,6,Night,Random,Humid
24143,2025-10-02 22:00:00,Warehouse,Production,Plastic,Low,1,Morning,Random,Humid
